Date,Water Level (m),Temperature (°C),Rainfall (mm),pH Level,Dissolved Oxygen (mg/L)
2022-01-01,1.91765538584396,4.3976731953553,41.78038936394771,8.7760187904143,11.44868384949471
2022-01-02,2.22166464047785,2.07456445468063,58.54604914396635,8.4908610753478,8.98412683265871
2022-01-03,2.04821504008095,3.46104504475296,33.51939859386216,7.66876571375364,10.91660842220796
2022-01-04,2.14608044923548,5.54124472912543,35.43103926320049,1.3546595361273526,10.60994045153555
2022-01-05,2.23672302735441,-0.70300948415122,63.71280728424448,8.035582256099904,8.50650976847028
2022-01-06,1.91432424194914,-0.49148687024121,40.258770973447,8.24312154990789,11.72389187514969
2022-01-07,2.14387091454942,1.3071958361176,45.41093171666804,7.54285579067456,10.57862076270811
2022-01-08,2.16851553116415,0.76947281110253,28.91769811805682,8.1036490389959,11.04825282650411
2022-01-09,2.12639280768874,4.31444192890333,26.91275462272768,7.63359171366517,9.64465533620451
2022-01-10,2.27558099794199,3.021499033229,29.3143827906886,8.03888336791061,9.39148544248876
2022-01-11,2.12614063712372,5.29896793416589,31.04729025844636,8.44214401322791,11.60345237317351
2022-01-12,2.04129894573966,6.10240220443914,34.85293990070567,8.8490832820228,10.2605310695865
2022-01-13,1.84895212816626,-0.50486603397219,60.06695790487444,7.87987327609082,9.52365251486406
2022-01-14,2.22945404421056,-0.98020474218855,35.06941166525103,8.37288201782975,9.29789911135757
2022-01-15,2.39737835405447,0.2180395167595,63.73732403067779,8.88122542439185,10.01519258323144
2022-01-16,1.88551673278399,1.71181985295513,38.00924307898618,8.710652389223,9.00670022121971
2022-01-17,1.89181084404219,6.99507931250898,31.79910033398615,8.64567989128699,8.74826600835693
2022-01-18,1.92372840307531,-0.19780377718409,59.9033245856141,7.69457064573201,8.96999479906488
2022-01-19,2.36180945162338,59.96456343601701,37.03815031344714,8.680412682006,10.32492324001272
2022-01-20,2.28121842886357,2.13328852088387,500.4580068607893,8.39905328335724,11.11373821245495
2022-01-21,2.34539117373209,3.79076255176712,43.07379385208326,7.69203135871314,8.56021166010102
2022-01-22,2.38021211160451,5.14093766272375,51.73380672683217,7.74948032869186,8.7641225480832
2022-01-23,2.26684129327556,5.13075083301481,74.19316089615917,8.0051079794295,8.66163862683754
2022-01-24,2.33576531395696,0.82958311089934,48.29614307164689,7.90778821361384,10.29357649674037
2022-01-25,1.98718500977418,7.41274312807672,41.4259720280438,8.6739835405047,8.90626605396868
2022-01-26,2.09140350158601,0.00513470271846,44.14894469227484,8.86633622121492,11.34612038195715
2022-01-27,2.22485947242007,5.59410768500209,55.92298568638665,7.6619943029657,9.8674644359566
2022-01-28,2.33772031375961,1.04884612832265,63.13005366475077,8.77367264111157,10.02870969326494
2022-01-29,2.26570134484514,5.75954438330281,72.70897698128833,7.64477774888117,9.34904162154858
2022-01-30,1.95493728357632,4.16484642889643,60.54089685540751,8.79932389849143,10.91570513221962
2022-01-31,1.96021470320862,1.90224545835528,45.94325493964526,8.43616368591165,11.1079311128144
2022-02-01,1.84127606466392,4.95479499763201,47.96141558264381,7.55518513620115,10.52091516472521
2022-02-02,1.93121452425216,-1.26484383593971,50.27799631811648,8.80098604981407,8.69666624137924
2022-02-03,2.08554110771874,6.7987976103035,42.15190133869606,8.50073188204431,10.63529503515653
2022-02-04,1.86368918838465,5.67321469110908,59.27353578219135,8.45362157310732,9.1080658501711
2022-02-05,2.38302109201744,1.12881795344146,36.50523578000066,8.0582735106819,11.37661182934822
2022-02-06,1.86950747441983,0.87774822629439,46.40907514189337,8.52004933562492,10.3476892035471
2022-02-07,2.02863570227146,0.66424601896572,32.52053724726056,7.94760949686364,8.80980718411116
