date,waterLevel,rainfall,temperature,pHLevel,dissolvedOxygen
01-01-2024,50,10.4357268,57.5348401,7.436958851,4.786731418
02-01-2024,2.208148276,8.292303959,78.06519443,7.369909997,5.408481554
03-01-2024,2.268834467,9.032232025,29.87364227,7.731842026,5.487958337
04-01-2024,2.19493834,8.973049133,52.31437042,7.241143911,5.954713818
05-01-2024,2.232340614,3.459996979,55.38615327,7.496166842,6.35344775
06-01-2024,32,5.64397214,51.48603172,7.918332576,6.357263179
07-01-2024,2.347704052,8.22494782,38.10685162,7.839789235,7.091713692
08-01-2024,2.163790835,7.680645105,52.83956118,7.021417701,5.814036795
09-01-2024,2.165846976,6.542389757,66.12909315,7.736396699,5.129273906
10-01-2024,2.28708778,8.150456902,20.52282758,7.213435797,5.858588998
11-01-2024,2.234787773,6.392072833,77.31607984,7.415690802,5.924946584
12-01-2024,2.253214288,5.562525322,73.60612721,6.914951064,6.001652732
13-01-2024,2.429302647,3.10189429,29.87566536,7.696465708,5.977305876
14-01-2024,2.382335016,5.90429295,22.66789562,7.84210689,5.62293558
15-01-2024,2.247730218,9.632657698,29.4673224,7.142369265,4.127611744
16-01-2024,2.323889371,5.476457702,81.73298692,7.083574883,4.296989886
17-01-2024,2.159642633,3.882148013,82.58290388,7.478457681,6.493842528
18-01-2024,2.423178455,7.968802223,35.25604069,7.052258023,5.286207449
19-01-2024,2.163160075,7.605548322,51.8872167,7.11750382,4.189976242
20-01-2024,2.13312307,5.789660909,64.83188163,7.398008105,6.740551457
21-01-2024,2.275254018,7.793571648,43.73756546,7.154665747,5.19056893
22-01-2024,2.276152451,5.764256821,23.21985077,7.617257507,5.130022229
23-01-2024,2.288672923,3.163422198,35.14113792,7.825447558,6.724431296
24-01-2024,2.228899688,4.753573433,24.44083802,7.26991606,5.753942778
25-01-2024,2.427446498,8.679786971,31.52919786,10.15824313,5.917044363
26-01-2024,2.193525282,6.486510683,59.61539446,7.602744925,4.223958629
27-01-2024,2.151675705,10.21481988,50.44432864,6.932948121,4.931927951
28-01-2024,2.224866352,6.659605345,63.11498254,7.263273046,4.735401101
29-01-2024,2.190368931,6.270559351,76.17867442,7.523648571,6.390572132
30-01-2024,2.174963719,7.199270457,86.17406509,7.883459296,4.976065486
31-01-2024,2.253163807,5.963383762,31.68686888,7.398809119,6.950560531
01-02-2024,2.204366218,5.714689619,88.95058918,7.206608382,6.748634611
02-02-2024,2.279711293,5.703316143,84.10211032,7.382078627,6.684676828
03-02-2024,2.142428385,7.78566716,51.03372412,7.542015805,6.861299816
04-02-2024,2.197864308,9.070002142,63.98633921,7.055843739,5.121306965
05-02-2024,2.147247292,8.050415668,62.42727255,6.957574749,4.32030005
