date,waterLevel,rainfall,temperature,pHLevel,dissolvedOxygen
01-01-2023,1.689889629,2.297699804,31.00390618,7.189392773,8.088248298
02-01-2023,2.056692863,7.43514029,33.99306222,6.55453659,9.550260769
03-01-2023,1.997638364,6.255058043,31.67780183,7.759035411,9.015855025
04-01-2023,1.743678036,5.132216856,72.0117442,7.538328449,8.766595826
05-01-2023,1.637444474,3.834760825,42.80851762,6.880668648,7.7508362
06-01-2023,1.637438685,7.929884272,22.93330201,7.773961428,8.510345529
07-01-2023,1.613940067,4.100316349,84.89897885,7.282446067,8.540409693
08-01-2023,1.807882275,7.451135572,79.09744018,7.257149456,9.453913758
09-01-2023,1.744267603,4.469165778,82.08715526,7.472495133,8.735424978
10-01-2023,1.769937419,3.977860992,86.65373194,7.555300725,8.359705241
11-01-2023,1.604940279,4.655170307,30.82487695,7.35342219,9.707568742
12-01-2023,2.06187566,3.380885206,45.94445729,6.66652447,7.750228541
13-01-2023,1.799786234,6.906114103,70.56021635,6.939747758,8.454959448
14-01-2023,1.85733156,4.971491082,66.32940203,7.706508732,7.594975766
15-01-2023,1.643637992,2.834480292,29.46492163,6.792000295,9.172183313
16-01-2023,1.644017082,8.106639129,74.4766525,6.983817131,9.574853008
17-01-2023,1.673018138,4.032740649,34.26195888,7.061699948,8.132884365
18-01-2023,1.725941544,5.294067603,34.21959781,7.071226487,9.43985219
19-01-2023,1.916625155,8.161129677,55.51426076,7.296821457,8.160413201
20-01-2023,1.878631868,5.931480168,59.31991557,7.725998589,9.558340565
21-01-2023,1.965200282,1.923494522,58.44586213,6.812900525,9.203953902
22-01-2023,1.633478527,8.424673777,25.22110494,6.657951789,9.319089316
23-01-2023,1.670114716,5.958893619,78.66733866,6.756711637,7.540694816
24-01-2023,1.898917698,3.645754356,37.0608029,7.65300237,9.675951407
25-01-2023,1.923138896,2.100249374,27.80701465,7.339554056,9.142276442
26-01-2023,2.01199751,7.272798995,79.43486943,6.871678826,8.188737476
27-01-2023,1.647921708,5.898574772,83.98430188,7.560731021,9.374431943
28-01-2023,1.723416265,5.214342627,77.62467797,7.619780995,8.136237908
29-01-2023,1.959951934,8.061751406,74.04709308,7.60046864,9.472423677
30-01-2023,1.611148099,7.229917969,63.55645468,7.694604494,7.754431682
31-01-2023,1.96403711,2.19823155,56.4583012,6.827913326,9.090330309
01-02-2023,1.846041513,3.462604336,24.91509967,7.481554507,8.721978557
02-02-2023,1.615612382,2.963064205,46.77481849,7.098701346,7.718167903
03-02-2023,2.056199095,6.877175711,4225.041876,7.594598119,8.046680052
04-02-2023,2.060720649,1.264906234,36.6632573,13.27904121,7.528033122
05-02-2023,1.794015364,5.50212851,68.19256773,7.50938168,8.559415602
06-02-2023,1.882245718,7.023423617,52.71954999,7.353010389,8.180859489
07-02-2023,1.623441307,7.92644853,24.51114268,6.7306574,8.852287915
08-02-2023,1.984742917,3.702445815,33.97245773,7.208534995,8.171757445
09-02-2023,1.705636598,7.487932707,65.46159593,7.780070661,8.177817192
10-02-2023,1.832950323,1.873990722,24.17689845,7.718604486,9.179616629
11-02-2023,1.718842458,86.07333932,76.88207016,6.556125857,7.608802809
12-02-2023,1.608253245,2.007160432,52.66996384,6.71425926,9.540542689
13-02-2023,2.045516509,4.138569595,51.67988726,6.671247405,9.426116356
14-02-2023,1.662107196,7.29863339,59.28372936,7.443773883,9.009238584
15-02-2023,1.759005348,2.184347676,75.07830568,7.563120929,8.840680748
16-02-2023,1.884161991,2.811086022,42.65102614,6.777564776,9.516603646
17-02-2023,1.940418366,6.70579529,65.10509837,7.157608501,7.918846206
18-02-2023,1.731210467,6.688288639,57.46977355,7.592913936,7.678470307
19-02-2023,1.644365069,6.0650663,37.15792237,7.452642008,8.041292984
20-02-2023,1.832700311,6.482192711,78.74683907,7.204908367,9.29574691
21-02-2023,1.786031878,5.287523102,73.22496947,7.267451998,7.578354803
22-02-2023,1.825479746,2.989212565,63.77472476,7.160868711,8.817143447
23-02-2023,1.814758564,3.730998349,76.83955758,6.886812987,9.749688787
24-02-2023,1.961432994,2.434621963,77.97600567,7.234528591,9.433873172
25-02-2023,2.048906043,8.176759435,67.16868242,7.395550893,8.678467257
26-02-2023,1.823892976,5.608795179,75.91690633,7.635319791,7.643828455
27-02-2023,1.647035887,4.166726192,66.42805939,7.32717876,9.378904143
28-02-2023,1.610854549,4.649845849,65.24957248,7.489457998,8.853691428
01-03-2023,1.678079279,8.483538383,61.06557372,6.708093125,7.759748573
02-03-2023,1.69328255,2.211476085,70.18473149,7.100024717,7.712117464
03-03-2023,1.665123768,5.631215673,29.78514716,6.512131106,9.555756612
04-03-2023,2.023759127,4.996520563,78.89921163,6.820682524,9.012392594
05-03-2023,1.685620798,5.83048846,78.28535989,7.44440023,9.374188166
06-03-2023,1.667424282,1.143070452,20.98881525,7.789352937,9.486492315
07-03-2023,1.73024706,7.889778881,75.15553904,6.628931529,8.792205516
08-03-2023,1.838049541,8.363734432,27.76315099,7.021942611,8.669428755
09-03-2023,1.792527275,5.46455215,41.78808209,7.540092259,8.472765947
10-03-2023,1.617892154,6.503541509,69.55856143,6.765246325,8.216299288
11-03-2023,1.836852865,8.287745111,29.93167293,7.221610434,8.482186872
12-03-2023,2.008506088,6.587185211,74.62175764,7.452992685,9.248968022
13-03-2023,1.647691764,2.205058439,75.5851241,7.300781085,8.860346954
14-03-2023,1.801490972,5.552678045,53.5078059,6.744432155,9.517102635
15-03-2023,2.020174586,5.793048866,19.43423928,6.961999939,8.502038832
16-03-2023,1.769645763,4.350632303,38.51859306,7.51892932,8.872022448
17-03-2023,1.77496172,8.957377506,60.95103045,7.220494468,8.92675507
18-03-2023,2.008242994,9.214677119,85.72066011,6.506798498,8.837235587
19-03-2023,1.617770716,9.203239067,61.96331984,7.489287988,9.087952327
20-03-2023,1.686031775,8.586091183,36.66664351,6.545904761,8.036599639
21-03-2023,50,8.14720946,62.11238781,7.469453918,8.657942137
22-03-2023,2.033037925,9.280293559,55.71900582,6.763224728,7.735548054
23-03-2023,1.968290494,9.090567512,72.02948687,7.745495524,8.3689956
24-03-2023,1.889342467,8.162061486,26.27468344,6.978322977,8.602127575
25-03-2023,1.615254004,9.197094447,70.74989737,6.925011101,8.974026827
26-03-2023,1.674635757,9.130865271,55.80612735,6.693554465,9.648200179
27-03-2023,1.887799497,8.674489474,84.48345626,6.89728548,8.85747141
28-03-2023,1.775105483,8.768658066,42.24730729,7.63964599,9.180522251
29-03-2023,1.753013793,8.518703515,62.01828873,7.795234639,8.644161294
30-03-2023,2.03954744,8.07119013,82.37791117,6.97880239,8.933075111
31-03-2023,1.713331582,8.435756414,25.9706615,7.08319382,7.660306808
01-04-2023,1.628702619,9.043709483,82.73153713,7.43869222,8.074924973
02-04-2023,1.771178749,8.00602163,65.77622912,7.652054515,8.317787991
