date,waterLevel,rainfall,temperature,pHLevel,dissolvedOxygen
01-01-2022,1.917655386,4.397673195,41.78038936,8.77601879,11.44868385
02-01-2022,2.22166464,2.074564455,58.54604914,8.490861075,8.984126833
03-01-2022,2.04821504,3.461045045,33.51939859,7.668765714,10.91660842
04-01-2022,2.146080449,5.541244729,35.43103926,1.354659536,10.60994045
05-01-2022,2.236723027,-0.703009484,63.71280728,8.035582256,8.506509768
06-01-2022,1.914324242,-0.49148687,40.25877097,8.24312155,11.72389188
07-01-2022,2.143870915,1.307195836,45.41093172,7.542855791,10.57862076
08-01-2022,2.168515531,0.769472811,28.91769812,8.103649039,11.04825283
09-01-2022,2.126392808,4.314441929,26.91275462,7.633591714,9.644655336
10-01-2022,2.275580998,3.021499033,29.31438279,8.038883368,9.391485442
11-01-2022,2.126140637,5.298967934,31.04729026,8.442144013,11.60345237
12-01-2022,2.041298946,6.102402204,34.8529399,8.849083282,10.26053107
13-01-2022,1.848952128,-0.504866034,60.0669579,7.879873276,9.523652515
14-01-2022,2.229454044,-0.980204742,35.06941167,8.372882018,9.297899111
15-01-2022,2.397378354,0.218039517,63.73732403,8.881225424,10.01519258
16-01-2022,1.885516733,1.711819853,38.00924308,8.710652389,9.006700221
17-01-2022,1.891810844,6.995079313,31.79910033,8.645679891,8.748266008
18-01-2022,1.923728403,-0.197803777,59.90332459,7.694570646,8.969994799
19-01-2022,2.361809452,59.96456344,37.03815031,8.680412682,10.32492324
20-01-2022,2.281218429,2.133288521,500.4580069,8.399053283,11.11373821
21-01-2022,2.345391174,3.790762552,43.07379385,7.692031359,8.56021166
22-01-2022,2.380212112,5.140937663,51.73380673,7.749480329,8.764122548
23-01-2022,2.266841293,5.130750833,74.1931609,8.005107979,8.661638627
24-01-2022,2.335765314,0.829583111,48.29614307,7.907788214,10.2935765
25-01-2022,1.98718501,7.412743128,41.42597203,8.673983541,8.906266054
26-01-2022,2.091403502,0.005134703,44.14894469,8.866336221,11.34612038
27-01-2022,2.224859472,5.594107685,55.92298569,7.661994303,9.867464436
28-01-2022,2.337720314,1.048846128,63.13005366,8.773672641,10.02870969
29-01-2022,2.265701345,5.759544383,72.70897698,7.644777749,9.349041622
30-01-2022,1.954937284,4.164846429,60.54089686,8.799323898,10.91570513
31-01-2022,1.960214703,1.902245458,45.94325494,8.436163686,11.10793111
01-02-2022,1.841276065,4.954794998,47.96141558,7.555185136,10.52091516
02-02-2022,1.931214524,-1.264843836,50.27799632,8.80098605,8.696666241
03-02-2022,2.085541108,6.79879761,42.15190134,8.500731882,10.63529504
04-02-2022,1.863689188,5.673214691,59.27353578,8.453621573,9.10806585
05-02-2022,2.383021092,1.128817953,36.50523578,8.058273511,11.37661183
06-02-2022,1.869507474,0.877748226,46.40907514,8.520049336,10.3476892
07-02-2022,2.028635702,0.664246019,32.52053725,7.947609497,8.809807184
08-02-2022,2.153152843,2.88937457,71.61240113,8.145475418,10.40374009
09-02-2022,2.031948361,2.778640613,37.93105875,7.816463039,10.71822784
10-02-2022,2.077140595,-1.013120378,50.74104669,8.532067179,10.68980097
11-02-2022,1.858113574,0.056181005,51.51262338,8.506840216,11.10366448
12-02-2022,2.193002631,0.053764788,58.95370717,8.398852223,9.471438828
13-02-2022,2.222691273,4.302675097,43.33961025,8.677471357,9.847270884
14-02-2022,2.284168347,4.223415358,61.06566124,8.646921262,8.890877542
15-02-2022,1.850911063,3.14062563,38.48736192,8.636745919,10.12097865
16-02-2022,2.012610198,-0.240250995,45.27407246,8.657504298,9.61455428
17-02-2022,2.341065902,2.807556416,59.03217531,7.577920146,9.956138766
18-02-2022,1.800212591,-0.096885363,40.71016688,8.506122797,9.615345979
19-02-2022,1.963948535,-0.307741902,1612.471299,8.424798762,9.413601385
20-02-2022,1.914155572,4.990110561,28.39844618,8.519474503,9.021771732
21-02-2022,2.018585411,6.335756163,40.7901065,8.284860275,10.38015813
22-02-2022,2.182166804,0.780842882,49.06560324,8.580699591,10.19165508
23-02-2022,2.316128339,3.319162166,81.85894716,8.356865257,10.98165588
24-02-2022,2.300477171,0.865662655,78.38608554,8.187493313,9.210660077
25-02-2022,1.928997863,6.604359874,55.43080005,7.668710452,8.792091973
26-02-2022,1.912869671,2.931302282,41.22730234,8.718579983,11.04633867
27-02-2022,2.316840318,2.997169185,53.43640876,7.826082808,8.640811637
28-02-2022,1.969317743,1.150885469,80.42874103,7.851916336,10.86640444
01-03-2022,1.902239341,7.320904086,82.29839108,7.530501512,9.599714885
02-03-2022,2.207436453,6.243686389,45.09434772,7.767351703,11.50369463
03-03-2022,1.955792118,-0.680313587,24.87506718,8.554875786,10.14389465
04-03-2022,1.853309351,3.534548393,26.28299128,8.010426048,9.074863041
05-03-2022,2.237861753,5.447314693,77.10379073,7.817459676,9.354137515
06-03-2022,2.137777582,4.910865563,64.7106913,8.245895986,8.817936992
07-03-2022,2.038029622,-0.578161694,61.31221184,8.268667646,8.603223202
08-03-2022,1.899629431,2.697267023,58.5853827,8.883863103,11.12383358
09-03-2022,2.399908551,1.331779743,32.1483063,7.502315185,11.18498299
10-03-2022,2.126768046,5.890977563,58.967776,8.443573731,8.864549182
11-03-2022,2.310421502,5.891182096,24.96301611,8.898188539,10.19999342
12-03-2022,2.038650497,-0.437737925,62.86105167,8.083378735,9.045967826
