date,waterLevel,rainfall,temperature,pHLevel,dissolvedOxygen
01-01-2024,2.539218462,4.736658658,27.08464497,8.24312155,10.65513441
02-01-2024,2.64055488,6.932424992,75.6979302,7.542855791,11.14205354
03-01-2024,2.582738347,0.341267767,42.86227936,8.103649039,9.686789888
04-01-2024,2.61536015,0.564541637,50.0753044,7.892218267,9.424300858
05-01-2024,2.645574342,2.46315116,26.98477737,8.038883368,11.71768988
06-01-2024,2.538108081,1.895554634,29.55071347,8.442144013,10.32533589
07-01-2024,2.614623638,5.637466481,24.54013591,8.849083282,9.561332976
08-01-2024,2.62283851,4.272693424,22.06325975,7.879873276,9.327269631
09-01-2024,2.608797603,6.676688375,35.29411586,8.372882018,10.07096654
10-01-2024,2.658526999,7.524757882,70.59374107,8.881225424,9.025351763
11-01-2024,2.608713546,0.550419186,35.59717633,8.710652389,8.757404634
12-01-2024,2.580432982,0.048672772,75.73225364,8.645679891,8.987295221
13-01-2024,2.516317376,1.313486157,39.71294031,7.694570646,10.39209833
14-01-2024,2.643151348,2.890254289,37.9117939,8.680412682,11.20994943
15-01-2024,2.699126118,8.467028163,55.11653543,8.399053283,8.56242804
16-01-2024,2.528505578,0.874540457,46.87639054,7.692031359,8.77384485
17-01-2024,2.530603615,4.442101528,52.03202263,7.749480329,8.667588515
18-01-2024,2.541242801,3.335137883,43.80331139,8.005107979,10.35959772
19-01-2024,2.687269817,5.084693805,55.92732942,7.907788214,8.921220633
20-01-2024,2.660406143,70.48860271,87.37042525,8.673983541,11.45088555
21-01-2024,2.681797058,6.499125879,41.82103661,8.866336221,9.91780055
22-01-2024,2.693404037,1.959004395,44.49636084,7.661994303,10.08498122
23-01-2024,2.655613764,8.907895524,48.30852257,8.773672641,9.380294687
24-01-2024,2.678588438,1.088753297,79.19044217,7.644777749,11.00462679
25-01-2024,2.562395003,6.988224779,71.88207513,8.799323898,11.20392858
26-01-2024,2.597134501,2.190448691,85.29256777,8.436163686,10.59530468
27-01-2024,2.641619824,7.162852405,55.84684549,7.555185136,8.70390549
28-01-2024,2.679240105,5.479560119,50.82055692,8.80098605,10.71389485
29-01-2024,2.655233782,3.091259095,65.56731111,8.500731882,9.130448642
30-01-2024,2.551645761,6.31339472,53.88919485,8.453621573,11.48249938
31-01-2024,2.553404901,-0.251779605,34.78308699,8.058273511,10.4157023
01-02-2024,2.513758688,8.259841922,84.92360567,8.520049336,8.82121113
02-02-2024,2.543738175,7.071726618,28.31508826,7.947609497,10.47381641
03-02-2024,2.595180369,2.274863395,62.91108413,8.145475418,10.7998804
04-02-2024,2.521229729,2.00984535,29.02875215,7.816463039,10.77040714
05-02-2024,2.694340364,1.784481909,83.75736159,8.532067179,11.19950489
06-02-2024,50,4.133228712,36.60348226,8.506840216,9.507197313
07-02-2024,2.576211901,4.016342869,54.53746537,8.398852223,9.896863678
08-02-2024,2.617717614,0.01392849,45.5053686,8.677471357,8.905265673
09-02-2024,2.57731612,1.142635505,84.37634338,8.646921262,10.18064658
10-02-2024,2.592380198,1.140085054,36.14355356,6.277332314,9.655580818
11-02-2024,2.519371191,5.625045936,87.99013146,8.657504298,10.00973897
12-02-2024,2.631000877,5.541382878,37.38230669,7.577920146,9.656401659
13-02-2024,2.640897091,4.398438164,38.35939209,8.506122797,9.447230884
14-02-2024,2.661389449,0.82973506,84.51061109,8.424798762,9.040978053
15-02-2024,2.516970354,4.046865106,40.49423363,8.519474503,10.44936641
16-02-2024,2.570870066,0.98106545,92.32395575,8.284860275,10.25392459
17-02-2024,2.680355301,0.758494659,19.02912926,8.580699591,11.07300517
18-02-2024,2.500070864,6.350672259,53.29640446,8.356865257,9.236819344
19-02-2024,2.554649512,7.77107595,52.19184453,8.187493313,8.802843825
20-02-2024,2.538051857,1.907556375,98.10252603,7.668710452,11.14006893
21-02-2024,2.572861804,4.586893398,93.24051975,8.718579983,8.645994887
22-02-2024,2.627388935,1.997088358,49.99346187,7.826082808,10.95351136
23-02-2024,2.67204278,8.054602089,44.21822327,7.851916336,9.640195187
24-02-2024,2.666825724,4.177485742,74.93563276,7.530501512,11.61426008
25-02-2024,2.542999288,4.247011918,96.10023744,7.767351703,10.20440611
26-02-2024,2.537623224,2.298156884,80.76906614,8.554875786,9.096023644
27-02-2024,2.672280106,8.810954313,49.6320868,8.010426048,9.385578159
28-02-2024,2.556439248,7.673891188,21.32509405,7.817459676,8.829640194
29-02-2024,2.53407978,0.365224547,28.47311841,8.245895986,8.60702283
01-03-2024,2.635812151,4.814245526,91.44530703,8.268667646,11.22041641
02-03-2024,2.551930706,6.833276621,60.62315549,8.883863103,11.28381672
03-03-2024,2.517769784,6.26702476,72.33709658,9.214024529,8.87796817
04-03-2024,2.645953918,0.473051545,68.51953578,8.443573731,10.26256986
05-03-2024,2.612592527,3.930448524,38.50932411,8.898188539,9.066064801
06-03-2024,2.579343207,2.48910084,54.04490706,8.083378735,11.72648673
07-03-2024,2.53320981,7.301587428,21.44822255,8.351762047,11.79071109
08-03-2024,2.699969517,7.301803324,91.06224397,8.001009291,9.648140416
09-03-2024,2.608922682,0.621276635,35.3199553,8.058437215,8.747982717
10-03-2024,2.670140501,7.977761662,73.35104944,8.344214698,8.59068824
11-03-2024,2.579550166,1.851342782,80.63216163,8.025163189,10.10033512
12-03-2024,2.610737348,2.324230226,35.37789755,7.572257401,10.77482203
13-03-2024,2.545245276,4.765614883,36.57371911,8.812467029,9.436707074
14-03-2024,2.655342432,0.750283227,68.83584239,7.755103825,11.66190238
15-03-2024,2.637285264,6.89854707,43.07662279,8.610845785,8.711345721
16-03-2024,2.629178246,8.485625018,47.77572305,7.635128559,10.9437605
17-03-2024,2.665670266,9.363907491,67.14532406,7.824982532,9.541575065
18-03-2024,2.601407526,8.141482676,80.49523863,7.914182677,9.632601239
19-03-2024,2.647881475,9.479477141,48.4402733,7.646951411,8.522162027
20-03-2024,2.618738472,8.682624197,35.0504933,8.663727872,10.27880446
21-03-2024,2.503103875,8.653818177,62.71060657,7.512210286,10.07284674
22-03-2024,2.549693558,7.893545827,38.89045346,7.659288962,11.2592241
23-03-2024,2.517155634,9.604738109,27.79577071,8.236336051,11.61241379
24-03-2024,2.592364637,9.422301316,51.63260949,8.733603134,8.627128004
25-03-2024,2.520982239,8.349569045,77.84676403,8.044021629,9.442990509
26-03-2024,2.658372857,8.049882107,33.05831109,7.926665742,10.44368905
27-03-2024,2.591120402,8.761134827,6367.070859,7.843112294,11.62716295
28-03-2024,2.55343356,9.763669524,87.0489297,7.664589329,11.80237131
29-03-2024,2.603859404,7.987929787,45.04091536,8.857436302,10.93872355
30-03-2024,2.643705362,7.936762285,36.1276665,8.371654687,11.59849964
31-03-2024,2.695472372,8.03564675,57.49485179,8.371723135,11.10390559
01-04-2024,2.649029536,8.130953125,48.87610586,7.845875392,10.54087327
02-04-2024,2.503289992,8.859282748,93.68615203,8.094414428,10.49760095
03-04-2024,2.557744487,9.001190571,62.44246839,7.879585487,9.295872495
04-04-2024,2.66705419,8.56087289,71.877929,8.166519345,8.825036145
05-04-2024,2.51772771,17.72802433,62.18568031,7.607318138,10.00777251
06-04-2024,2.64089238,11.8767925,75.27864994,8.34806561,11.5967491
07-04-2024,2.508570003,15.95185319,23.90353988,7.801023471,9.261568861
08-04-2024,2.6424425,16.74847101,25.72147102,8.024910137,10.58470043
09-04-2024,2.527263589,16.82796902,47.7106,7.607696622,10.60794949
10-04-2024,2.659076049,18.55169305,19.56453817,8.344382631,10.65852452
11-04-2024,2.516364118,14.33565203,41.82055145,7.764849479,8.953140343
12-04-2024,2.528662028,13.48901249,32.20238751,8.831519142,10.99167015
13-04-2024,2.563494545,17.67156264,48.03516591,7.955348433,10.47307037
14-04-2024,2.629436422,73.07937756,80.90850672,8.42946631,8.727450195
15-04-2024,2.622910867,14.09178671,38.73371966,8.24593957,8.613328869
16-04-2024,2.619785775,13.23578112,39.72900901,7.84998167,8.595225954
17-04-2024,2.569121726,11.21954748,35.825849,7.579112855,9.818364526
18-04-2024,2.622107436,12.03609668,71.27139227,7.901227049,10.52541536
19-04-2024,2.599034101,13.65853436,63.60332718,8.119190843,11.11834981
20-04-2024,0,18.00091224,78.12261159,8.866952107,8.945182191
21-04-2024,2.698618643,11.36129052,97.8033962,8.075631721,10.25901145
22-04-2024,2.628813784,18.2130232,54.17540712,8.608323063,9.728858843
23-04-2024,2.557159613,18.48753307,20.59833696,7.83570286,10.51636111
24-04-2024,2.666290669,17.02816064,24.38408899,8.716648092,9.2155589
25-04-2024,2.553784016,13.84296455,76.17907433,8.675258192,10.37645831
26-04-2024,2.507818244,16.65324066,25.55542219,8.322071358,10.57142636
27-04-2024,2.641697772,15.91987948,79.87916888,7.891385327,11.30166613
28-04-2024,2.635106368,18.82599303,80.66651235,8.72324272,9.714876629
29-04-2024,2.569789986,11.96065788,43.07837231,8.25823969,8.782049523
30-04-2024,2.517416204,11.07326173,129.1714446,8.391349521,11.35393175
01-05-2024,2.549900784,17.29453686,136.2273533,8.42532682,10.2742155
02-05-2024,2.551636148,12.47010812,214.5975382,8.598784906,11.75739451
03-05-2024,2.513280112,13.40723605,107.1703703,7.680129386,9.158692719
04-05-2024,2.571425334,16.87695229,166.6862994,8.132603592,11.59669852
05-05-2024,2.638664978,12.486113,111.1641077,7.62178308,10.8199123
06-05-2024,2.615845033,14.66189606,118.082661,8.123708879,11.65516456
07-05-2024,0,13.81690493,149.448928,8.619185296,10.90102443
08-05-2024,2.550518124,12.8860012,78.87915913,7.657772921,9.128442517
09-05-2024,2.547930704,13.66054908,106.0421641,7.566681978,11.14237736
10-05-2024,2.692480697,17.46837607,111.1241032,7.67209176,9.339086219
11-05-2024,2.678372957,13.99162684,127.3516933,8.889779188,8.724405742
12-05-2024,2.681818415,11.94145985,164.8324205,8.68574898,8.91998886
13-05-2024,2.536799757,18.12552921,153.7985681,7.887205316,8.951653819
14-05-2024,3.343688094,12.17248645,138.305791,7.773095909,10.78181845
15-05-2024,3.194600395,18.05537287,104.9109172,8.776449063,9.236222815
16-05-2024,2.908074764,17.62811659,153.8958431,7.723427103,11.4900533
17-05-2024,3.209019868,11.34553313,122.7429832,8.180729698,8.774757461
18-05-2024,3.028613489,14.33082543,143.5909659,8.324205496,8.716805967
19-05-2024,3.836889428,13.62093313,164.0972093,7.653260882,10.57104672
20-05-2024,3.713095661,15.2630405,119.2300423,8.516205856,11.67393296
21-05-2024,37,16.07332166,158.1798701,8.816362518,9.217335649
22-05-2024,3.032876644,16.93273204,102.7071936,7.864929221,10.58004864
23-05-2024,3.10772417,17.4879407,139.2703284,7.914876044,11.60065669
24-05-2024,2.941661161,11.4904451,126.8686399,8.821436408,11.4168771
25-05-2024,3.448423241,12.24502463,100.1584998,8.125758788,9.274590063
26-05-2024,3.454190184,11.25078505,118.5743325,7.719884216,9.942569056
27-05-2024,3.855728738,11.09554446,136.0616938,8.721721986,11.30234323
28-05-2024,3.541394595,18.89701656,152.4910599,8.745544432,9.966330301
29-05-2024,3.561990196,18.19098579,113.8302217,7.565344451,11.21857816
30-05-2024,3.328614114,22.81688154,167.8852384,8.21619098,8.688969374
31-05-2024,3.54948975,21.72291194,178.430492,8.004537903,9.599841587
