Date,Water Level (m),Temperature (°C),Rainfall (mm),pH Level,Dissolved Oxygen (mg/L)
2023-01-01,1.68988962852337,2.29769980365484,31.00390617637456,7.18939277322391,8.08824829809917
2023-01-02,2.05669286273067,7.43514028982792,33.99306221677192,6.55453659046113,9.55026076939518
2023-01-03,1.99763836428908,6.25505804349998,31.67780182580931,7.7590354108727,9.01585502490718
2023-01-04,1.74367803620729,5.13221685567604,72.01174420253923,7.53832844915095,8.7665958260158
2023-01-05,1.63744447370618,3.83476082457567,42.80851762333765,6.88066864771126,7.75083620042247
2023-01-06,1.63743868488069,7.92988427242356,22.93330200631096,7.77396142816651,8.51034552900252
2023-01-07,1.61394006692037,4.10031634863882,84.89897884957517,7.28244606652722,8.54040969291635
2023-01-08,1.80788227498598,7.45113557182546,79.09744017751295,7.25714945566942,9.45391375752123
2023-01-09,1.74426760281837,4.46916577770473,82.08715525727447,7.47249513325839,8.7354249776244
2023-01-10,1.76993741867105,3.97786099245677,86.6537319399576,7.55530072451718,8.35970524067313
2023-01-11,1.60494027863099,4.65517030678989,30.82487694692514,7.35342218953095,9.70756874243409
2023-01-12,2.06187566008374,3.38088520589672,45.94445728538079,6.66652447027606,7.75022854091747
2023-01-13,1.7997862337921,6.90611410339238,70.56021634787821,6.93974775779285,8.454959447985
2023-01-14,1.85733155988313,4.97149108173058,66.32940202765786,7.70650873242386,7.59497576588738
2023-01-15,1.6436379921297,2.83448029165986,29.46492163111014,6.79200029539701,9.17218331293326
2023-01-16,1.64401708236482,8.10663912886909,74.47665249936202,6.98381713098877,9.57485300797008
2023-01-17,1.67301813831029,4.03274064884837,34.26195888489292,7.06169994782746,8.13288436478411
2023-01-18,1.72594154359174,5.29406760280051,34.21959780793837,7.07122648660279,9.43985218956601
2023-01-19,1.91662515503337,8.16112967661992,55.51426075675212,7.29682145724288,8.16041320084389
2023-01-20,1.87863186785347,5.93148016772054,59.31991556923582,7.72599858906812,9.55834056531525
2023-01-21,1.96520028157504,1.92349452159608,58.44586213297116,6.81290052538226,9.20395390212873
2023-01-22,1.63347852655649,8.42467377654645,25.22110494304733,6.65795178919119,9.31908931566165
2023-01-23,1.67011471564846,5.9588936192642,78.66733865886587,6.75671163681792,7.54069481565703
2023-01-24,1.8989176976893,3.64575435579098,37.06080289603202,7.65300237027205,9.6759514069873
2023-01-25,1.9231388957386,2.10024937404076,27.80701464723068,7.33955405645177,9.14227644207893
2023-01-26,2.01199750957611,7.27279899523534,79.43486943109045,6.87167882601091,8.18873747557266
2023-01-27,1.64792170771801,5.89857477183526,83.98430187962323,7.5607310206592,9.37443194258099
2023-01-28,1.72341626521926,5.21434262661294,77.62467797405064,7.61978099527247,8.13623790841774
2023-01-29,1.95995193359275,8.06175140610257,74.0470930812917,7.60046864029736,9.47242367741945
2023-01-30,1.6111480990528,7.22991796867379,63.55645468345348,7.69460449373142,7.75443168233098
2023-01-31,1.96403711001339,2.19823154988873,56.45830120142147,6.82791332622537,9.0903303090614
2023-02-01,1.84604151339557,3.46260433558483,24.91509967397589,7.48155450737016,8.7219785572175
2023-02-02,1.61561238231646,2.96306420453428,46.77481848880751,7.09870134645638,7.7181679026417
2023-02-03,2.0561990950584,6.87717571132415,4225.0418761708725,7.59459811875708,8.04668005186498
2023-02-04,2.06072064893013,1.26490623441266,36.66325729570218,13.279041205054726,7.52803312198673
2023-02-05,1.79401536354795,5.5021285104834,68.19256773082378,7.50938168044964,8.55941560194978
2023-02-06,1.88224571767681,7.02342361735146,52.71954998535642,7.35301038898539,8.1808594893176
2023-02-07,1.62344130736154,7.92644853041782,24.51114268172006,6.73065740031062,8.85228791451294
2023-02-08,1.98474291715828,3.70244581485567,33.97245773258718,7.20853499456602,8.17175744542148
2023-02-09,1.7056365984975,7.4879327069089,65.46159592885252,7.78007066138186,8.17781719200578
2023-02-10,1.83295032340809,1.87399072194614,24.17689844534042,7.71860448644626,9.17961662913342
2023-02-11,1.7188424584267,86.07333931986268,76.88207015531627,6.55612585653612,7.60880280931108
2023-02-12,1.60825324506766,2.00716043242266,52.66996383695025,6.71425926044827,9.54054268913389
2023-02-13,2.04551650856127,4.1385695954269,51.67988725821206,6.67124740549093,9.42611635612407
2023-02-14,1.662107195584,7.29863338965847,59.2837293568472,7.44377388298088,9.00923858409168
2023-02-15,1.75900534824495,2.18434767605531,75.07830568291014,7.56312092881403,8.84068074844269
2023-02-16,1.88416199054414,2.81108602233787,42.65102613734913,6.77756477620387,9.51660364579561
2023-02-17,1.94041836571801,6.70579529030522,65.10509837401632,7.15760850083738,7.91884620573489
2023-02-18,1.73121046704238,6.68828863871399,57.46977355171379,7.59291393641456,7.67847030655127
2023-02-19,1.64436506932613,6.06506629979385,37.15792237152065,7.45264200819612,8.04129298399556
2023-02-20,1.8327003106635,6.48219271129009,78.74683907215075,7.2049083671394,9.29574690986243
2023-02-21,1.78603187760666,5.28752310244601,73.22496946927112,7.2674519975964,7.57835480280185
2023-02-22,1.82547974597541,2.98921256536493,63.77472475677293,7.16086871099116,8.81714344728869
2023-02-23,1.81475856410263,3.73099834868096,76.83955757840845,6.88681298671447,9.74968878659236
2023-02-24,1.961432994279,2.43462196273126,77.97600566526657,7.23452859071672,9.43387317207284
2023-02-25,2.04890604345624,8.17675943453566,67.16868241662237,7.39555089266512,8.67846725723851
2023-02-26,1.82389297555402,5.60879517865235,75.9169063287297,7.63531979061905,7.64382845498781
2023-02-27,1.64703588698059,4.16672619243276,66.42805939351129,7.32717876017302,9.3789041425117
2023-02-28,1.61085454933853,4.64984584878865,65.24957247970042,7.4894579981561,8.8536914284805
2023-03-01,1.67807927938318,8.48353838293334,61.06557371863254,6.70809312544094,7.75974857335462
2023-03-02,1.69328254952547,2.21147608461703,70.18473148991961,7.10002471674573,7.71211746370078
2023-03-03,1.66512376762574,5.6312156729327,29.78514715992901,6.51213110577522,9.5557566119267
2023-03-04,2.02375912747102,4.99652056318728,78.89921162552713,6.82068252387811,9.01239259424006
2023-03-05,1.68562079840646,5.83048845993372,78.28535988667578,7.44440022964691,9.37418816645587
2023-03-06,1.66742428232497,1.14307045218464,20.98881524635002,7.78935293675417,9.48649231463792
2023-03-07,1.73024705995798,7.8897788806588,75.15553903840386,6.62893152946338,8.79220551562921
2023-03-08,1.83804954074319,8.36373443162054,27.76315098819428,7.02194261061968,8.66942875496639
2023-03-09,1.79252727538097,5.46455215035475,41.78808208962166,7.54009225930891,8.47276594732544
2023-03-10,1.61789215448314,6.50354150862745,69.55856142782933,6.76524632501757,8.21629928840793
2023-03-11,1.83685286478413,8.28774511130064,29.93167293128496,7.22161043409297,8.48218687154069
2023-03-12,2.0085060877101,6.58718521107585,74.62175764009623,7.45299268483858,9.24896802195015
2023-03-13,1.6476917635682,2.20505843902266,75.58512410112645,7.30078108533823,8.8603469540942
2023-03-14,1.80149097162337,5.55267804531782,53.50780589573687,6.74443215500004,9.51710263529795
2023-03-15,2.02017458568281,5.79304886642456,19.43423927674468,6.96199993929146,8.50203883249696
2023-03-16,1.76964576252342,4.35063230328885,38.51859305589408,7.51892931983102,8.87202244790438
2023-03-17,1.77496172032984,8.95737750631214,60.95103044955047,7.22049446837162,8.9267550699879
2023-03-18,2.0082429936052,9.21467711919972,85.7206601058648,6.50679849760579,8.8372355868123
2023-03-19,1.61777071641618,9.20323906677881,61.96331983713345,7.48928798803652,9.08795232717327
2023-03-20,1.68603177485062,8.58609118282537,36.66664351236286,6.54590476142231,8.03659963852706
2023-03-21,50.0,8.14720945959298,62.11238781077357,7.4694539175506,8.65794213725349
2023-03-22,2.03303792498641,9.28029355865104,55.71900582067817,6.76322472821481,7.73554805434686
2023-03-23,1.96829049424344,9.09056751237972,72.02948687027776,7.74549552415519,8.36899560047728
2023-03-24,1.88934246671021,8.16206148556425,26.27468344023317,6.97832297669271,8.60212757508406
2023-03-25,1.61525400406865,9.19709444740258,70.7498973701379,6.9250111012395,8.97402682657277
2023-03-26,1.67463575721176,9.13086527068077,55.8061273499755,6.69355446543218,9.64820017884482
2023-03-27,1.88779949694722,8.67448947426389,84.48345626241164,6.89728548013728,8.85747141039928
2023-03-28,1.77510548280114,8.76865806646841,42.24730729063066,7.63964599037666,9.18052225055903
2023-03-29,1.75301379312525,8.51870351503117,62.01828873310847,7.79523463891542,8.64416129445916
2023-03-30,2.03954744049561,8.07119013046864,82.37791117468119,6.9788023896589,8.93307511091051
2023-03-31,1.71333158203886,8.43575641413967,25.97066150336619,7.0831938202409,7.66030680846233
2023-04-01,1.62870261902519,9.04370948317742,82.73153713207867,7.43869221966356,8.07492497270257
2023-04-02,1.77117874893352,8.00602162990598,65.77622911645531,7.6520545146046,8.31778799064361
2023-04-03,1.78258841166806,8.43354892319849,23.61292001915168,7.27095763444282,8.56783498231472
2023-04-04,1.73470652741668,8.51761930166823,39.4655225523835,7.00898340763118,7.60316616483539
2023-04-05,1.7850321231891,8.6986142838193,67.15570202787914,7.03640839310321,7.8164544604705
2023-04-06,1.71851094312746,17.31877273950846,23.57984089987648,7.40430359044585,8.12560033560835
2023-04-07,1.72545587905168,12.44394095211067,58.58759129198658,6.50418374268556,9.69566388143637
2023-04-08,1.9154360749568,12.44910221611794,42.52004787280106,7.30546613869779,8.2488442360529
2023-04-09,1.60610059041858,15.76876060893286,61.22225520818844,6.96214091357376,8.58941279133331
2023-04-10,1.82913068528819,13.34385249756336,22.11045829925087,7.53245653066021,7.94318083078877
2023-04-11,1.60754300456482,11.40914099498985,78.26450281836159,6.62088783177007,8.88036296063124
2023-04-12,1.7527384987033,13.3457358871279,85.19724990406299,7.26466294703291,8.1343440670661
2023-04-13,1.88487611489061,10.6972846732283,84.88369415942702,7.12526475685196,7.96780322727084
2023-04-14,1.72205696587953,10.9992893853029,69.97632455851888,7.3350231836768,8.66745414028791
2023-04-15,2.04504294796005,13.73612606828558,27.84586432888298,6.58430967282786,7.51244310610255
2023-04-16,1.65983013499573,13.06086632078866,70.56189732317353,7.25397892365657,7.51732071378725
2023-04-17,1.91080338921962,17.27619015907885,20.6719103191985,7.22992996434738,7.9950955085702
2023-04-18,1.78133227325033,12.58034814249138,20.50440150397181,7.22885812274102,7.58299027925186
2023-04-19,1.86177550468274,14.43500097736337,41.0054949021688,7.28453396657539,7.74413820433536
2023-04-20,1.61847517835891,14.87424644731601,52.22773694751727,7.37940831839427,8.26582506750558
2023-04-21,1.87823289228672,9.61130288100084,71.38770441092993,7.546485699585,9.31384363585038
2023-04-22,1.63869310894096,15.14006766214204,65.46408560924235,6.85076693616668,8.79282993401462
2023-04-23,1.82312743656222,11.01330571839289,49.32138403361888,7.57256423323408,8.6586290606615
2023-04-24,2.0181925024824,17.66909769849037,37.60661330715328,7.14773238694249,8.16328474045035
2023-04-25,1.7520169015625,10.76363318590146,86.80446601072435,6.60017576287463,9.60576340591816
2023-04-26,1.80915054164506,13.0243050516797,47.98032855204616,6.57611620801717,8.39725399319605
2023-04-27,1.79288129845578,10.22547217866847,49.69431765441793,6.93450981430488,7.69682965295844
2023-04-28,1.64477681413265,17.97343114069055,30.1264198410335,7.52036607024491,8.89457032642623
2023-04-29,1.81421415963759,13.76865758781556,73.0470493149952,7.41998521516319,7.75727476925712
2023-04-30,1.72944213805976,14.56077264722037,66.17039135314123,7.52519945407413,8.28020430273182
2023-05-01,2.0180088418943,10.07015005780163,102.674642508002,7.17244977337409,8.64675098150225
2023-05-02,1.81506191198164,15.87466399839301,92.84905423872485,7.07225869734214,9.4757429057885
2023-05-03,1.67632083399325,11.28419754131248,135.3154504473046,6.69168828471817,8.61541527156867
2023-05-04,1.82971401962247,17.13346146024607,133.4702962139606,6.9266505796921,9.08710481123156
2023-05-05,1.86154249388632,11.24368694409706,106.40142641687287,7.06422517602604,9.7437660561379
2023-05-06,1.7025058692703,11.12084562564117,154.51131291977913,6.6151805585835,7.79716541096944
2023-05-07,1.7963235438214,9.81067217670881,97.72511031644392,6.78679553852458,8.12089324767412
2023-05-08,1.80657533998152,13.51256903343499,117.69577087402475,7.27769288228286,8.39174193085068
2023-05-09,1.60166851132749,14.30114963273224,153.99673033189953,7.45636204851095,8.45333168349776
2023-05-10,1.72257935261862,10.058523435141,116.80063950175467,7.79785176481084,8.42890763010013
2023-05-11,1.7001786407557,16.09198474190759,132.33534228415007,7.71304733074662,9.55120086577781
2023-05-12,1.65330587451298,13.35295509535824,115.22920225535837,7.33533475939575,9.1137137764951
2023-05-13,1.62876768816008,13.95731728928443,106.46927936675559,7.04762246928229,8.87386578384499
2023-05-14,1.89115609627898,13.24648334897494,156.8624130051478,7.3270305741207,8.19918234236989
2023-05-15,2.65375686016914,12.90648601744027,116.06271444836806,4.115287414236565,9.36176626834013
2023-05-16,1.91270611105494,14.25694281611985,150.48104346121855,6.6538370482004,9.65843675595608
2023-05-17,2.05352924765522,10.81954209041106,103.32677701826712,7.03287635660518,9.35590811856351
2023-05-18,2.18617365040453,11.0463891092098,102.13043398578093,7.5917429713263,7.50353713773273
2023-05-19,2.18453997792722,16.8251777786149,89.2105198848003,6.99898283751296,8.9382670966145
2023-05-20,2.37968309955909,17.54198142813588,133.26834460168783,7.24343395259534,7.61556596205915
2023-05-21,2.37296205235832,12.6731291883779,113.16537040438703,7.26410016912086,8.08219231795421
2023-05-22,2.09394365961855,11.80132972172021,4463.114713837512,6.73981912907373,7.63452582278596
2023-05-23,2.29277128977284,14.97399611753164,120.59790337510056,6.97090607414798,8.86457772366562
2023-05-24,2.13371143095158,12.97424045433382,155.74173338194524,6.93486467536451,9.05169320449329
2023-05-25,2.12072080044575,9.71578402311293,100.1723116149216,6.53405572109168,7.75874206202894
2023-05-26,1.70655860209526,10.82729707761262,148.67224492484837,6.53144929305876,8.36747587568165
2023-05-27,2.11888632046553,15.58576394520288,142.13837654821367,7.5812061567785,8.53109451023952
2023-05-28,2.29717000881538,15.10085350623629,141.7354509697277,6.85499205296466,8.33405982917967
2023-05-29,1.93169778851249,9.73031593627961,146.979609196299,7.17350239611046,7.77351650109654
2023-05-30,1.88062545425036,11.38676337643007,141.03270335695294,6.8883432456654,8.4468220058237
2023-05-31,2.33395143789599,20.27091138123439,185.82565994114776,7.72288301864994,9.19766238804702
2023-06-01,1.85248456128022,22.69541008979301,155.13718241630804,6.83708578652551,7.66047732184516
2023-06-02,2.00736484639389,19.108407957649,149.0166231284576,7.05855385656062,7.6812068318251
2023-06-03,2.28645673582483,19.57259720091516,204.0925665645726,2.793074409014518,8.30178311954932
2023-06-04,2.38966832695963,23.39953846955254,185.23231950028577,7.59451363682935,9.62830010825877
2023-06-05,1.85427979548828,19.98199564129884,196.38531204052293,6.74193184320016,9.01097418159379
2023-06-06,2.16393759413223,22.59010359318531,176.8543857937781,7.54343630273442,9.03379410208
2023-06-07,2.50691188841626,20.310005295757,154.27310771566846,7.09564295275926,8.31793917929358
2023-06-08,2.08248641063384,19.5469276601764,154.76151911655813,7.12785953371096,8.8416733881313
2023-06-09,2.4798552423756,20.337447050497,189.50504780819625,6.67352396414073,7.5228964759027
2023-06-10,1.94480385555786,22.97246812520612,173.6789654837667,6.60478196788426,8.93757706488556
2023-06-11,2.13526019802738,23.70633057458457,159.4325330554209,7.44632109906589,9.56402850152229
2023-06-12,2.13614139174785,23.56620925511846,177.4788618979691,7.14539949806189,8.88441603845929
2023-06-13,2.06575777253382,21.1845094129015,150.98095409865832,7.06790591339973,9.47455882123394
2023-06-14,1.96313471374407,22.67446825113856,183.08222691869273,7.44836069724812,9.13617910535337
2023-06-15,2.56659502142728,20.12741362478702,163.67759107497605,7.49516676868844,7.77246202107234
2023-06-16,2.1498318526271,20.61231251643557,196.4486642395057,6.70658061797016,9.539544474466
2023-06-17,2.04107999342388,23.92984700186616,166.24244145326156,7.29329269432093,7.65016308824405
2023-06-18,75.0,19.07151057930905,175.22364924307166,6.67596030696099,8.70676648795795
2023-06-19,2.36862328398248,19.47029691969958,147.72047347430225,7.47678761183776,7.82122989977321
2023-06-20,2.43882713309224,20.14337440330315,151.49170704326264,7.35404170314728,7.52645694025184
2023-06-21,1.90343614143156,19.14592712130601,4528.724419098436,7.7435990074085,8.45379742788846
2023-06-22,2.04870700197548,19.99789489299388,176.75620775246165,6.58964542126335,8.16679199929839
2023-06-23,1.84307695814251,22.20672858533331,184.20127398339685,6.57417113749663,8.59836111598258
2023-06-24,2.1445244090948,21.31783502825874,165.0830798799768,6.86684319710116,8.80447174402008
2023-06-25,2.03123680749404,23.90969441092336,190.08887693984565,6.84021738885668,7.59885030341822
2023-06-26,2.17747517143378,23.49593958956142,200.32758862573067,6.8210724387936,7.77798744697966
2023-06-27,1.95844944933638,20.87999543433832,195.35076131138769,7.67813095467735,8.76253181597796
2023-06-28,2.35444559189045,20.42682888387211,149.45636717159815,6.82441005980436,8.27555821817021
2023-06-29,1.77901507978511,21.08830824491997,176.7914307299854,6.85353464396722,9.14793208186175
2023-06-30,1.92556777275618,22.24662218383144,197.70287819865385,7.48721774114335,8.97417912581778
2023-07-01,1.76170093529322,20.47435002452582,211.6885916179778,7.0846617951857,9.41106586035719
2023-07-02,2.34577940516057,22.43281899317024,287.6395845132489,7.50972372404174,9.06503378827245
2023-07-03,2.3116843344343,21.25176408705182,201.5345453759543,6.5849760048337,8.47164423490174
2023-07-04,2.09893271844928,22.03625949468589,237.88659165203833,7.1338425517754,9.02090456661142
2023-07-05,2.15518851314461,21.39869591024424,250.05188490044816,6.54369768023827,8.12236145381725
2023-07-06,2.55194998216298,20.61956167748055,258.6514269954986,6.58144916449196,8.19226850723876
2023-07-07,2.07974458435162,24.21649318829186,244.08416571566525,7.67836868934773,9.28310646142099
2023-07-08,2.06134841641633,23.19983186787868,187.99662643675677,6.68101898245287,8.50890810706758
2023-07-09,2.08590035562937,19.77062246671549,220.29905344088715,7.19214688695778,9.30433956957148
2023-07-10,1.74703399282025,23.77657386743852,239.8065876252406,7.03442428338092,9.35867456449031
2023-07-11,2.32599534572639,21.68087159037233,195.962382912773,6.9515463241365,9.4380908831145
2023-07-12,2.3283010011576,23.9200372479175,222.76394698333644,7.66978334939345,9.57159563300113
2023-07-13,2.40281218039135,23.39920390771024,190.3867170967194,6.52837041580814,8.47402659836005
2023-07-14,1.92410144955506,21.33867427458078,195.01500670981213,7.36292659202826,8.22063900940577
2023-07-15,2.17285975543626,19.12358119576065,227.4861741725628,7.75241276447762,8.8157691673027
2023-07-16,2.20268808878658,20.4777254766172,200.53700691239217,7.2282186385004,8.33884967696904
2023-07-17,2.32591938716586,21.97898818063477,244.88916652267892,7.71786920064302,8.85842761696853
2023-07-18,2.31870222547089,22.48413020904381,257.3254268520011,6.56793524307183,9.09462404957504
2023-07-19,2.24151039301749,20.41838226988261,268.6598433091265,7.04443131479641,9.05579534179223
2023-07-20,2.14226278523109,19.76645840740053,207.4153249129706,6.83820512825067,8.34648952466547
2023-07-21,1.74058077479643,23.59211630239614,204.08322339042513,13.225320250395333,7.87710405583918
2023-07-22,1.79637267414812,24.41421199386954,197.66591971410884,7.77568621764642,8.47299630492459
2023-07-23,2.61782889270693,88.08624510424363,251.91588545345093,6.83348908117752,7.82226276562511
2023-07-24,2.1166289229549,19.94423607216567,259.06052410166393,7.3504269819163,9.51161929951541
2023-07-25,1.68662187716398,20.49769029585653,190.22178677221547,6.75752692258766,8.28168306126756
2023-07-26,1.97219194972149,19.10114872101107,282.4936491168564,7.23492933094309,7.84907902872471
2023-07-27,2.1577212737578,24.02864343608274,192.3010709324502,7.10311223269484,7.557511937387
2023-07-28,1.68364434036928,19.64763095589578,242.2122262007092,7.763606928521,8.95955859300745
2023-07-29,2.02025452164818,22.1708406153284,259.3241729839935,7.29108545450541,8.93939923744772
2023-07-30,2.79877208208599,21.96649698618486,363.2582330970224,6.95435828371286,8.26976541647372
2023-07-31,2.51070323163083,24.48760202264214,344.1186057201562,6.64832452035431,7.66206886879569
2023-08-01,2.81735302671047,25.36278349516678,354.8108261345146,6.69662087735542,8.42576130246322
2023-08-02,2.43588308951369,26.96767623336482,298.41292349022234,6.7929120089366,8.20335153884327
2023-08-03,2.51394867541561,21.35779144584543,356.4086638770745,6.82625665974239,9.03029264580112
2023-08-04,2.43795985399949,19.59896245792632,266.7740112589304,7.60580087519348,8.86906110376308
2023-08-05,2.75857194566866,20.73197067061926,366.1676320393844,7.22958962476728,8.32398182572644
2023-08-06,2.51943862481888,88.32497258118887,323.8062698907558,7.18040818478668,7.99243717261628
2023-08-07,2.50394126384755,27.36501069806264,356.71032793542423,6.64919953342998,9.73296128351164
2023-08-08,2.53587574567907,24.87671791953278,312.1828307112326,7.61818160135427,8.52604366390322
2023-08-09,2.50521806276806,24.90465174390288,335.51647881397605,7.43965859417103,9.05549977286334
2023-08-10,2.49092937653367,25.4853300709163,321.2211246342058,6.58796887047,7.8176497067271
2023-08-11,2.4149879628525,21.07834150761105,346.2539216541505,7.4201856263987,8.59743272123024
2023-08-12,2.45883452848951,27.72970751332464,266.95885780773193,7.20659968254544,7.56223298690499
2023-08-13,2.44243237882907,23.26893472402866,264.3629542468488,6.60624294947081,8.64232856647762
2023-08-14,2.43903834294066,22.94824675424548,287.1465945492379,7.09579083398725,9.67867934008601
2023-08-15,2.55568168876039,24.17025934754554,276.464450973809,7.13010517326906,8.36830717134791
2023-08-16,2.46289563594668,19.9226937009755,363.35759512424863,6.71550690221226,7.5881309884193
2023-08-17,2.54272744882834,20.99655031880472,283.7441064576814,7.72940759110037,7.56996008747772
2023-08-18,2.8136049526795,26.14230254783733,376.055561209934,7.60496798292486,8.37685007747993
2023-08-19,2.52716980856666,20.24518801132614,298.10128659607506,7.36972903852784,7.86165635640682
2023-08-20,2.48042193489683,24.9283689851975,279.21838571402134,7.10098422930079,7.5527757377017
2023-08-21,2.49230462154022,21.70814198713189,353.3432178713824,7.03529520405986,9.2090427675274
2023-08-22,2.47880283101102,23.00366052637779,337.3623486111069,7.34626550729624,8.53626200007307
2023-08-23,2.43123887804769,22.0982436309363,317.7798774072829,7.20906143022898,8.1536931846582
2023-08-24,2.51559233844184,22.70105444818454,324.754353214391,6.58095503764645,9.53418799361725
2023-08-25,2.44492357799054,25.9714131466582,344.7426169492162,7.16625344340143,7.76247405005319
2023-08-26,2.40389055462903,22.17409544060858,284.87147844241844,7.54832470240269,9.66037655343902
2023-08-27,2.50327556734514,24.59764176267208,378.5527377589225,7.09701184087604,8.20956478127282
