Date,Water Level (m),Temperature (°C),Rainfall (mm),pH Level,Dissolved Oxygen (mg/L)
2024-01-01,50.0,10.43572679535134,57.5348401005609,7.4369588505825,4.78673141849911
2024-01-02,2.20814827635415,8.29230395869271,78.06519442736631,7.36990999653122,5.40848155386549
2024-01-03,2.26883446653775,9.03223202459899,29.87364227044331,7.73184202575308,5.48795833666616
2024-01-04,2.19493833996767,8.97304913276418,52.31437042322886,7.24114391144242,5.95471381804649
2024-01-05,2.23234061353423,3.45999697855805,55.38615327298911,7.49616684238858,6.35344775038717
2024-01-06,32.0,5.64397214038053,51.48603172134096,7.91833257598704,6.3572631786694
2024-01-07,2.34770405200744,8.22494782038947,38.10685162382329,7.83978923482175,7.09171369161025
2024-01-08,2.16379083458356,7.6806451049656,52.83956117534424,7.02141770134576,5.8140367945852
2024-01-09,2.16584697600147,6.54238975662542,66.1290931494645,7.73639669914252,5.12927390596935
2024-01-10,2.28708777960093,8.15045690236704,20.52282758485995,7.21343579688127,5.85858899767094
2024-01-11,2.23478777346807,6.39207283278407,77.31607983845373,7.41569080161324,5.92494658410424
2024-01-12,2.25321428762845,5.56252532156682,73.60612720609032,6.91495106360028,6.00165273212242
2024-01-13,2.42930264733839,3.10189428954327,29.87566535565782,7.69646570773188,5.97730587623752
2024-01-14,2.38233501621698,5.90429295000928,22.66789561791338,7.84210689017315,5.62293558041939
2024-01-15,2.24773021834719,9.63265769761944,29.46732239934545,7.142369264789,4.12761174392552
2024-01-16,2.32388937149089,5.47645770164746,81.7329869232722,7.08357488299223,4.29698988610589
2024-01-17,2.15964263278272,3.8821480133667,82.58290388114594,7.47845768149888,6.49384252810733
2024-01-18,2.42317845522693,7.96880222308825,35.2560406936075,7.05225802294058,5.28620744927737
2024-01-19,2.16316007476659,7.60554832225126,51.88721670146988,7.11750381979034,4.18997624172709
2024-01-20,2.13312307010423,5.78966090905392,64.83188163031699,7.39800810458953,6.74055145654933
2024-01-21,2.27525401848504,7.79357164789862,43.73756546335151,7.15466574668272,5.19056893049557
2024-01-22,2.27615245082636,5.76425682115687,23.21985077286744,7.61725750718297,5.13002222876242
2024-01-23,2.28867292290295,3.16342219804736,35.14113792245165,7.82544755847525,6.72443129648504
2024-01-24,2.22889968840532,4.75357343281012,24.44083802326325,7.2699160604146,5.75394277839819
2024-01-25,2.42744649790151,8.67978697145535,31.52919785550208,10.158243125357188,5.91704436312558
2024-01-26,2.19352528248264,6.48651068322664,59.61539445990272,7.60274492500563,4.22395862873522
2024-01-27,2.15167570513876,10.21481988073744,50.44432863755064,6.93294812078968,4.93192795141359
2024-01-28,2.22486635210337,6.65960534468385,63.11498254175089,7.26327304643999,4.73540110090433
2024-01-29,2.19036893109896,6.2705593506728,76.17867442150471,7.52364857051553,6.3905721320033
2024-01-30,2.17496371927873,7.19927045709928,86.17406508665229,7.88345929568425,4.97606548635834
2024-01-31,2.25316380736119,5.96338376167492,31.68686887750634,7.39880911876766,6.95056053084521
2024-02-01,2.20436621798501,5.71468961918459,88.95058918143643,7.20660838175194,6.7486346112857
2024-02-02,2.27971129286398,5.70331614335133,84.1021103211656,7.38207862731402,6.68467682750074
2024-02-03,2.14242838535978,7.78566716012528,51.03372411751725,7.54201580450689,6.86129981562126
2024-02-04,2.19786430784474,9.07000214164772,63.98633921241068,7.05584373942365,5.12130696506482
2024-02-05,2.14724729226967,8.05041566760273,62.4272725454047,6.95757474939982,4.32030004999213
2024-02-06,2.14404171933392,10.18808422064742,31.06764492049363,7.0457498508254,6.15553223114894
2024-02-07,2.28290205107092,5.88490988647749,72.8288701900455,7.90068112233716,5.38282266656141
2024-02-08,2.23027686508943,52.17613799109698,5363.27485620554,7.99045150166223,5.19290107312574
2024-02-09,2.17105585227351,3.84423692688578,50.94268992408126,7.10287859093301,5.54908589549368
2024-02-10,2.24992839642856,8.07121508398838,58.25510848633972,7.58837189163276,5.95827174322337
2024-02-11,2.15712696207425,5.62852714287162,41.37395082646635,7.90538113955704,5.19870251833461
2024-02-12,2.30082736568902,10.89104129798637,65.08329166676984,7.31658387946238,6.03377231918843
2024-02-13,2.17454941362155,9.81597719978362,64.47451297388857,7.15186768471995,6.77276677371564
2024-02-14,2.21299705051484,8.78248305357321,31.71493195590064,7.68155161088359,4.1506460536078
2024-02-15,2.31945503008391,4.86305563471101,64.99862441729562,7.40551232848374,4.42236295666892
2024-02-16,2.16442783715766,9.37159431598804,46.16880149816208,6.94719737863088,5.68803934343193
2024-02-17,2.39512333716085,3.09797407048881,37.37808712461018,7.42074456130893,5.00256008497832
2024-02-18,2.24530613440727,8.52776517967979,20.30347803307698,7.72874686369282,6.48989787029722
2024-02-19,2.26945206505083,5.43708365658621,55.68620855171321,7.84156399761741,4.26563856451663
2024-02-20,2.1868564684549,9.7013928246397,60.03631937697497,6.98587239645901,5.1704316525254
