date,waterLevel,rainfall,temperature,pHLevel,dissolvedOxygen
01-01-2024,2.524724071,8.573096202,66.56380545,7.513459816,9.75867502
02-01-2024,2.870428584,7.958857062,56.61457973,2.5,7.608959208
03-01-2024,2.739196365,0.153702483,45.11813389,6.57519548,9.708413656
04-01-2024,2.659195091,-1.23702569,81.40403786,7.759833419,8.419611991
05-01-2024,2.393611184,-0.891441985,47.47115752,7.64892165,9.467902798
06-01-2024,2.393596712,-1.799559918,77.16196076,7.706077968,9.268191194
07-01-2024,2.334850167,-0.961127432,50.7394436,7.793380169,8.78145675
08-01-2024,2.819705687,5.513074508,46.38611006,6.726063824,9.168895213
09-01-2024,2.660669007,-1.216924867,52.387585,7.015114625,9.485445169
10-01-2024,2.724843547,1.508731933,41.09645119,7.485710018,8.413357127
11-01-2024,2.312350697,7.293628421,72.33265661,7.404826803,8.239094945
12-01-2024,2.881945911,-1.744008707,55.19042731,6.700064678,9.008761051
13-01-2024,2.799465584,6.959153308,36.25488866,7.560583062,9.325731829
14-01-2024,2.427403466,1.100402523,82.97022013,6.791772743,9.222764405
15-01-2024,2.40909498,-0.700186896,46.8723855,6.790962899,9.303058846
16-01-2024,2.410042706,5.664108819,58.04870028,7.19806675,8.484418291
17-01-2024,2.482545346,4.918371315,83.45304777,7.270821915,9.348305329
18-01-2024,2.614853859,7.652192149,63.69665971,7.25411207,7.771672465
19-01-2024,2.559167011,6.085781482,28.18286285,6.618932889,8.730545361
20-01-2024,2.474737484,6.838290234,85.78824865,7.640699121,7.513014573
21-01-2024,2.667111737,1.102380298,63.93956371,6.845280055,8.233563976
22-01-2024,2.383696316,-0.048165018,43.44339303,6.668369398,8.328203069
23-01-2024,2.475286789,6.256762268,29.74904509,7.655372504,8.395350283
24-01-2024,2.519817106,6.875182132,75.58176325,7.742346948,9.071755887
25-01-2024,2.573641991,8.895556562,63.40509291,7.620765902,8.378141309
26-01-2024,2.771105577,2.538794446,57.34227644,7.552370897,8.514047587
27-01-2024,2.419804269,2.092198944,82.57248081,7.351814575,8.036849736
28-01-2024,2.608540663,6.540542568,75.20180479,7.216114582,8.343549049
29-01-2024,2.655448741,1.748838943,30.61724158,6.613082788,8.013629358
30-01-2024,2.327870248,8.238330582,41.82054475,7.030989177,7.665422788
