date,waterLevel,rainfall,temperature,pHLevel,dissolvedOxygen
01-01-2022,2.024724071,1.97492374,25.49860586,6.707408084,9.585431251
02-01-2022,2.370428584,7.150715074,72.02023042,7.633318637,8.600759937
03-01-2022,2.239196365,6.648155778,60.56380545,6.784978184,8.870131639
04-01-2022,2.159195091,0.262120213,51.61457973,7.768624833,9.22847015
05-01-2022,1.893611184,-0.875748292,40.11813389,6.937964529,7.895135298
06-01-2022,1.893596712,-0.592997988,75.40403786,6.73675329,8.635799333
07-01-2022,1.834850167,-1.336003569,40.47115752,7.526608059,8.400978443
08-01-2022,2.319705687,-0.650013353,65.16196076,7.356320108,7.830805222
09-01-2022,2.160669007,4.647060961,40.7394436,7.147654431,8.330627794
10-01-2022,2.224843547,-0.859302164,37.38611006,7.221972616,7.654069419
11-01-2022,1.812350697,1.370780673,43.387585,7.434962312,7.55833491
12-01-2022,2.381945911,6.103877799,31.09645119,6.796991164,7.805475813
13-01-2022,2.299465584,-1.290552578,61.33265661,7.795234091,9.676640152
14-01-2022,1.927403466,5.830216343,44.19042731,7.767231111,8.741936751
15-01-2022,1.90909498,1.036692973,31.25488866,7.345423392,9.682758084
16-01-2022,1.910042706,-0.436516551,77.97022013,6.759405186,8.477445205
17-01-2022,1.982545346,4.770634488,39.8723855,7.384296715,8.204704461
18-01-2022,2.114853859,4.160485621,50.04870028,6.593857932,8.64388061
19-01-2022,2.059167011,6.397248122,77.45304777,6.539848253,8.493296416
20-01-2022,1.974737484,5.115639394,58.69665971,6.834987755,7.738802186
21-01-2022,2.167111737,5.731328373,19.18286285,7.101409844,8.948267471
22-01-2022,1.883696316,1.038311153,78.78824865,7.628754257,7.988246292
23-01-2022,1.975286789,0.096955894,57.93956371,7.445319791,8.900268778
24-01-2022,2.019817106,5.255532765,36.44339303,7.465518478,8.969454469
25-01-2022,2.073641991,5.761512653,23.74904509,7.053141335,7.843576168
26-01-2022,2.271105577,7.414546278,69.58176325,6.94971549,7.638650157
27-01-2022,1.919804269,2.213559092,53.40509291,6.982350392,9.264521185
28-01-2022,2.108540663,1.848162772,52.34227644,7.783944433,8.539148958
29-01-2022,2.155448741,5.487716647,70.57248081,6.552141949,7.631450178
30-01-2022,1.827870248,1.567231862,68.20180479,7.627140945,9.748397877
31-01-2022,2.164526911,6.87681593,18.61724158,7.252278031,7.630584068
01-02-2022,1.902314474,6.225714767,34.82054475,7.070200045,9.070779617
02-02-2022,1.839030956,2.360946246,27.39423979,7.442834959,9.723114371
03-02-2022,2.369331322,5.25783961,63.07624048,7.132669624,8.040547036
04-02-2022,2.37937922,5.290885867,4027.519185,7.63545021,7.821483573
05-02-2022,2.285038409,-0.57188518,50.89227794,7.670912423,7.774329963
06-02-2022,-20,6.62297616,62.372108,7.048237205,8.185401834
07-02-2022,1.858603268,3.047271352,76.37359457,6.859876136,7.728363533
08-02-2022,2.210539816,5.938117195,38.94572241,7.270055427,9.064284632
09-02-2022,2.064091496,1.380446409,69.48801133,7.686072349,7.640779464
10-02-2022,1.873222941,6.559709056,17.74422159,6.773860846,8.65129401
11-02-2022,2.097106146,2.002815109,70.25166042,7.309856559,9.75253489
12-02-2022,1.820633113,-1.402461137,22.92420636,7.321028286,9.339572809
13-02-2022,2.345592241,6.648437788,40.81011034,7.453046929,8.89039593
14-02-2022,1.955267989,-0.678419909,70.8106756,6.671037991,8.192133183
15-02-2022,2.197513371,1.373822738,18.49421991,7.430572454,8.91000459
16-02-2022,1.987026646,7.050557703,29.04759767,7.681742277,8.691113708
17-02-2022,2.112040813,7.055464322,63.55767979,6.733588042,8.462948448
18-02-2022,2.128026168,3.660940993,62.40255756,6.808806322,7.795405451
19-02-2022,1.910912673,4.18653491,55.8803343,7.762813622,9.503725526
20-02-2022,2.381750777,2.536009698,63.57639111,6.735270039,8.516513306
21-02-2022,2.265079694,1.138896945,50.99071103,7.610700621,7.939846877
22-02-2022,2.363699365,1.457980908,32.62593412,7.139961213,8.331136133
23-02-2022,2.33689641,4.552666105,38.19871955,6.821400397,8.435933241
24-02-2022,2.158739987,5.271370765,24.71184018,7.631974872,9.370235644
25-02-2022,2.353124541,5.624211394,77.59153929,7.078896832,9.1579685
26-02-2022,1.853095501,5.606563285,55.83742563,7.16926256,9.23862906
27-02-2022,1.917589717,-0.679145073,37.05959917,6.96700338,7.524930658
28-02-2022,1.827136373,2.949782742,40.34040626,7.270836107,8.440508036
01-03-2022,1.995198198,-0.98197116,81.30983377,6.712581034,8.587837783
02-03-2022,2.033206374,3.445759941,21.73459822,7.008405998,7.543374546
03-03-2022,1.962809419,2.473774512,54.03608824,7.760236019,8.087177852
04-03-2022,2.297242505,6.489337645,48.41220752,6.835573463,9.218255
05-03-2022,2.014051996,1.658235113,56.80179648,7.353757664,7.809867935
06-03-2022,1.968560706,-0.446396852,9.267712867,6.922747083,8.709800897
07-03-2022,2.12561765,-0.213074862,73.04867363,7.505515063,7.986356231
08-03-2022,1.884554535,5.353595685,74.24827977,6.670135759,7.527392951
09-03-2022,2.281318188,4.06396257,49.55932285,7.760767359,8.045115294
10-03-2022,1.844730386,-0.589895915,56.76555767,7.089926404,9.705474686
11-03-2022,2.392132162,-0.743038745,77.57495668,6.806865602,9.311473873
12-03-2022,2.263346862,4.808722183,60.5067044,6.595545772,9.668643216
13-03-2022,1.919229409,-0.845132943,18.677733,6.720685277,8.602550139
